Date,Bar Name,Brand Name,Actual Demand (ml),Forecast (ml),Par Level (ml),Chosen Model
2023-10-23,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-10-24,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-10-25,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-10-26,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-10-27,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-10-28,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-10-29,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-10-30,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-10-31,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-01,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-02,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-03,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-04,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-05,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-06,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-07,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-08,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-09,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-10,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-11,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-12,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-13,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-14,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-15,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-16,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-17,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-18,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-19,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-20,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-21,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-22,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-23,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-24,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-25,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-26,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-27,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-28,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-11-29,Taylor's Bar,Yellow Tail,549.3,0.0,330,7-day moving average
2023-11-30,Taylor's Bar,Yellow Tail,0.0,78.47142857142856,480,7-day moving average
2023-12-01,Taylor's Bar,Yellow Tail,481.4,78.47142857142856,480,7-day moving average
2023-12-02,Taylor's Bar,Yellow Tail,217.3,147.2428571428571,630,7-day moving average
2023-12-03,Taylor's Bar,Yellow Tail,0.0,178.28571428571425,690,7-day moving average
2023-12-04,Taylor's Bar,Yellow Tail,0.0,178.28571428571425,690,7-day moving average
2023-12-05,Taylor's Bar,Yellow Tail,0.0,178.28571428571425,690,7-day moving average
2023-12-06,Taylor's Bar,Yellow Tail,0.0,178.28571428571425,690,7-day moving average
2023-12-07,Taylor's Bar,Yellow Tail,0.0,99.81428571428572,540,7-day moving average
2023-12-08,Taylor's Bar,Yellow Tail,0.0,99.81428571428572,540,7-day moving average
2023-12-09,Taylor's Bar,Yellow Tail,0.0,31.042857142857144,390,7-day moving average
2023-12-10,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-12-11,Taylor's Bar,Yellow Tail,366.65,0.0,330,7-day moving average
2023-12-12,Taylor's Bar,Yellow Tail,0.0,52.378571428571426,420,7-day moving average
2023-12-13,Taylor's Bar,Yellow Tail,0.0,52.378571428571426,420,7-day moving average
2023-12-14,Taylor's Bar,Yellow Tail,0.0,52.378571428571426,420,7-day moving average
2023-12-15,Taylor's Bar,Yellow Tail,0.0,52.378571428571426,420,7-day moving average
2023-12-16,Taylor's Bar,Yellow Tail,0.0,52.378571428571426,420,7-day moving average
2023-12-17,Taylor's Bar,Yellow Tail,522.01,52.378571428571426,420,7-day moving average
2023-12-18,Taylor's Bar,Yellow Tail,0.0,126.95142857142856,570,7-day moving average
2023-12-19,Taylor's Bar,Yellow Tail,0.0,74.57285714285715,480,7-day moving average
2023-12-20,Taylor's Bar,Yellow Tail,0.0,74.57285714285715,480,7-day moving average
2023-12-21,Taylor's Bar,Yellow Tail,0.0,74.57285714285715,480,7-day moving average
2023-12-22,Taylor's Bar,Yellow Tail,221.79,74.57285714285715,480,7-day moving average
2023-12-23,Taylor's Bar,Yellow Tail,284.44,106.25714285714285,540,7-day moving average
2023-12-24,Taylor's Bar,Yellow Tail,0.0,146.89142857142858,630,7-day moving average
2023-12-25,Taylor's Bar,Yellow Tail,0.0,72.31857142857143,480,7-day moving average
2023-12-26,Taylor's Bar,Yellow Tail,0.0,72.31857142857143,480,7-day moving average
2023-12-27,Taylor's Bar,Yellow Tail,0.0,72.31857142857143,480,7-day moving average
2023-12-28,Taylor's Bar,Yellow Tail,0.0,72.31857142857143,480,7-day moving average
2023-12-29,Taylor's Bar,Yellow Tail,0.0,72.31857142857143,480,7-day moving average
2023-12-30,Taylor's Bar,Yellow Tail,0.0,40.63428571428572,420,7-day moving average
2023-12-31,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2024-01-01,Taylor's Bar,Yellow Tail,0.0,0.0,330,7-day moving average
2023-10-21,Thomas's Bar,Absolut,0.0,80.58500000000001,540,day-of-week seasonal mean
2023-10-22,Thomas's Bar,Absolut,0.0,61.97375,510,day-of-week seasonal mean
2023-10-23,Thomas's Bar,Absolut,248.73,29.5675,450,day-of-week seasonal mean
2023-10-24,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-10-25,Thomas's Bar,Absolut,464.48,23.905,420,day-of-week seasonal mean
2023-10-26,Thomas's Bar,Absolut,0.0,14.76125,420,day-of-week seasonal mean
2023-10-27,Thomas's Bar,Absolut,164.75,96.105,570,day-of-week seasonal mean
2023-10-28,Thomas's Bar,Absolut,0.0,80.58500000000001,540,day-of-week seasonal mean
2023-10-29,Thomas's Bar,Absolut,267.39,61.97375,510,day-of-week seasonal mean
2023-10-30,Thomas's Bar,Absolut,0.0,60.65875,510,day-of-week seasonal mean
2023-10-31,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-11-01,Thomas's Bar,Absolut,0.0,81.965,540,day-of-week seasonal mean
2023-11-02,Thomas's Bar,Absolut,0.0,14.76125,420,day-of-week seasonal mean
2023-11-03,Thomas's Bar,Absolut,143.27,116.69875,600,day-of-week seasonal mean
2023-11-04,Thomas's Bar,Absolut,0.0,80.58500000000001,540,day-of-week seasonal mean
2023-11-05,Thomas's Bar,Absolut,182.15,95.39750000000001,570,day-of-week seasonal mean
2023-11-06,Thomas's Bar,Absolut,0.0,60.65875,510,day-of-week seasonal mean
2023-11-07,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-11-08,Thomas's Bar,Absolut,0.0,81.965,540,day-of-week seasonal mean
2023-11-09,Thomas's Bar,Absolut,0.0,14.76125,420,day-of-week seasonal mean
2023-11-10,Thomas's Bar,Absolut,359.51,134.60750000000002,660,day-of-week seasonal mean
2023-11-11,Thomas's Bar,Absolut,0.0,80.58500000000001,540,day-of-week seasonal mean
2023-11-12,Thomas's Bar,Absolut,0.0,56.192499999999995,480,day-of-week seasonal mean
2023-11-13,Thomas's Bar,Absolut,0.0,60.65875,510,day-of-week seasonal mean
2023-11-14,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-11-15,Thomas's Bar,Absolut,0.0,81.965,540,day-of-week seasonal mean
2023-11-16,Thomas's Bar,Absolut,0.0,14.76125,420,day-of-week seasonal mean
2023-11-17,Thomas's Bar,Absolut,0.0,179.54625,750,day-of-week seasonal mean
2023-11-18,Thomas's Bar,Absolut,0.0,80.58500000000001,540,day-of-week seasonal mean
2023-11-19,Thomas's Bar,Absolut,0.0,56.192499999999995,480,day-of-week seasonal mean
2023-11-20,Thomas's Bar,Absolut,0.0,60.65875,510,day-of-week seasonal mean
2023-11-21,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-11-22,Thomas's Bar,Absolut,0.0,81.965,540,day-of-week seasonal mean
2023-11-23,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-11-24,Thomas's Bar,Absolut,0.0,179.54625,750,day-of-week seasonal mean
2023-11-25,Thomas's Bar,Absolut,0.0,80.58500000000001,540,day-of-week seasonal mean
2023-11-26,Thomas's Bar,Absolut,496.83,56.192499999999995,480,day-of-week seasonal mean
2023-11-27,Thomas's Bar,Absolut,0.0,60.65875,510,day-of-week seasonal mean
2023-11-28,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-11-29,Thomas's Bar,Absolut,0.0,81.965,540,day-of-week seasonal mean
2023-11-30,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-01,Thomas's Bar,Absolut,0.0,179.54625,750,day-of-week seasonal mean
2023-12-02,Thomas's Bar,Absolut,0.0,53.23875,480,day-of-week seasonal mean
2023-12-03,Thomas's Bar,Absolut,0.0,118.29625,600,day-of-week seasonal mean
2023-12-04,Thomas's Bar,Absolut,0.0,31.09125,450,day-of-week seasonal mean
2023-12-05,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-06,Thomas's Bar,Absolut,354.39,81.965,540,day-of-week seasonal mean
2023-12-07,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-08,Thomas's Bar,Absolut,0.0,179.54625000000001,750,day-of-week seasonal mean
2023-12-09,Thomas's Bar,Absolut,0.0,53.23875,480,day-of-week seasonal mean
2023-12-10,Thomas's Bar,Absolut,473.61,118.29624999999999,600,day-of-week seasonal mean
2023-12-11,Thomas's Bar,Absolut,0.0,31.09125,450,day-of-week seasonal mean
2023-12-12,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-13,Thomas's Bar,Absolut,0.0,126.26375,630,day-of-week seasonal mean
2023-12-14,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-15,Thomas's Bar,Absolut,0.0,105.12875,600,day-of-week seasonal mean
2023-12-16,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-17,Thomas's Bar,Absolut,0.0,177.4975,720,day-of-week seasonal mean
2023-12-18,Thomas's Bar,Absolut,0.0,31.09125,450,day-of-week seasonal mean
2023-12-19,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-20,Thomas's Bar,Absolut,0.0,102.35875,570,day-of-week seasonal mean
2023-12-21,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-22,Thomas's Bar,Absolut,0.0,83.44125,540,day-of-week seasonal mean
2023-12-23,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-24,Thomas's Bar,Absolut,119.85,177.4975,720,day-of-week seasonal mean
2023-12-25,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-26,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-27,Thomas's Bar,Absolut,0.0,44.29875,450,day-of-week seasonal mean
2023-12-28,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-29,Thomas's Bar,Absolut,0.0,62.8475,510,day-of-week seasonal mean
2023-12-30,Thomas's Bar,Absolut,0.0,0.0,390,day-of-week seasonal mean
2023-12-31,Thomas's Bar,Absolut,0.0,159.055,690,day-of-week seasonal mean
2024-01-01,Thomas's Bar,Absolut,128.52,0.0,390,day-of-week seasonal mean
2023-10-21,Thomas's Bar,Bacardi,0.0,73.8475,510,day-of-week seasonal mean
2023-10-22,Thomas's Bar,Bacardi,0.0,13.16,390,day-of-week seasonal mean
2023-10-23,Thomas's Bar,Bacardi,0.0,107.5,570,day-of-week seasonal mean
2023-10-24,Thomas's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-10-25,Thomas's Bar,Bacardi,0.0,141.77125,660,day-of-week seasonal mean
2023-10-26,Thomas's Bar,Bacardi,459.85,165.59125,690,day-of-week seasonal mean
2023-10-27,Thomas's Bar,Bacardi,202.98,91.70500000000001,540,day-of-week seasonal mean
2023-10-28,Thomas's Bar,Bacardi,0.0,73.8475,510,day-of-week seasonal mean
2023-10-29,Thomas's Bar,Bacardi,0.0,13.16,390,day-of-week seasonal mean
2023-10-30,Thomas's Bar,Bacardi,402.49,34.4,420,day-of-week seasonal mean
2023-10-31,Thomas's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-01,Thomas's Bar,Bacardi,0.0,110.3025,570,day-of-week seasonal mean
2023-11-02,Thomas's Bar,Bacardi,0.0,223.0725,810,day-of-week seasonal mean
2023-11-03,Thomas's Bar,Bacardi,503.07,117.07750000000001,600,day-of-week seasonal mean
2023-11-04,Thomas's Bar,Bacardi,174.34,73.8475,510,day-of-week seasonal mean
2023-11-05,Thomas's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-06,Thomas's Bar,Bacardi,246.88,84.71125,540,day-of-week seasonal mean
2023-11-07,Thomas's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-08,Thomas's Bar,Bacardi,0.0,110.3025,570,day-of-week seasonal mean
2023-11-09,Thomas's Bar,Bacardi,0.0,223.0725,810,day-of-week seasonal mean
2023-11-10,Thomas's Bar,Bacardi,0.0,179.96125,720,day-of-week seasonal mean
2023-11-11,Thomas's Bar,Bacardi,0.0,95.64,540,day-of-week seasonal mean
2023-11-12,Thomas's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-13,Thomas's Bar,Bacardi,0.0,115.57124999999999,600,day-of-week seasonal mean
2023-11-14,Thomas's Bar,Bacardi,362.27,0.0,360,day-of-week seasonal mean
2023-11-15,Thomas's Bar,Bacardi,0.0,74.09,510,day-of-week seasonal mean
2023-11-16,Thomas's Bar,Bacardi,0.0,189.58499999999998,750,day-of-week seasonal mean
2023-11-17,Thomas's Bar,Bacardi,787.31,179.96125,720,day-of-week seasonal mean
2023-11-18,Thomas's Bar,Bacardi,0.0,54.4025,480,day-of-week seasonal mean
2023-11-19,Thomas's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-20,Thomas's Bar,Bacardi,0.0,115.57124999999999,600,day-of-week seasonal mean
2023-11-21,Thomas's Bar,Bacardi,0.0,45.28375,450,day-of-week seasonal mean
2023-11-22,Thomas's Bar,Bacardi,131.49,74.09,510,day-of-week seasonal mean
2023-11-23,Thomas's Bar,Bacardi,0.0,125.1875,600,day-of-week seasonal mean
2023-11-24,Thomas's Bar,Bacardi,538.15,278.375,930,day-of-week seasonal mean
2023-11-25,Thomas's Bar,Bacardi,0.0,54.4025,480,day-of-week seasonal mean
2023-11-26,Thomas's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-27,Thomas's Bar,Bacardi,0.0,115.57124999999999,600,day-of-week seasonal mean
2023-11-28,Thomas's Bar,Bacardi,0.0,45.28375,450,day-of-week seasonal mean
2023-11-29,Thomas's Bar,Bacardi,0.0,48.06375,450,day-of-week seasonal mean
2023-11-30,Thomas's Bar,Bacardi,375.19,57.48125,480,day-of-week seasonal mean
2023-12-01,Thomas's Bar,Bacardi,0.0,345.64375,1050,day-of-week seasonal mean
2023-12-02,Thomas's Bar,Bacardi,0.0,21.7925,420,day-of-week seasonal mean
2023-12-03,Thomas's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-12-04,Thomas's Bar,Bacardi,0.0,81.17125,540,day-of-week seasonal mean
2023-12-05,Thomas's Bar,Bacardi,0.0,45.28375,450,day-of-week seasonal mean
2023-12-06,Thomas's Bar,Bacardi,0.0,48.06375,450,day-of-week seasonal mean
2023-12-07,Thomas's Bar,Bacardi,0.0,104.38,570,day-of-week seasonal mean
2023-12-08,Thomas's Bar,Bacardi,0.0,301.96625,960,day-of-week seasonal mean
2023-12-09,Thomas's Bar,Bacardi,0.0,21.7925,420,day-of-week seasonal mean
2023-12-10,Thomas's Bar,Bacardi,563.21,0.0,360,day-of-week seasonal mean
2023-12-11,Thomas's Bar,Bacardi,0.0,81.17125,540,day-of-week seasonal mean
2023-12-12,Thomas's Bar,Bacardi,0.0,45.28375,450,day-of-week seasonal mean
2023-12-13,Thomas's Bar,Bacardi,0.0,16.43625,390,day-of-week seasonal mean
2023-12-14,Thomas's Bar,Bacardi,0.0,104.38,570,day-of-week seasonal mean
2023-12-15,Thomas's Bar,Bacardi,0.0,301.96625,960,day-of-week seasonal mean
2023-12-16,Thomas's Bar,Bacardi,0.0,21.7925,420,day-of-week seasonal mean
2023-12-17,Thomas's Bar,Bacardi,119.71,70.40125,510,day-of-week seasonal mean
2023-12-18,Thomas's Bar,Bacardi,0.0,81.17125,540,day-of-week seasonal mean
2023-12-19,Thomas's Bar,Bacardi,0.0,45.28375,450,day-of-week seasonal mean
2023-12-20,Thomas's Bar,Bacardi,0.0,16.43625,390,day-of-week seasonal mean
2023-12-21,Thomas's Bar,Bacardi,0.0,104.38,570,day-of-week seasonal mean
2023-12-22,Thomas's Bar,Bacardi,298.07,253.93874999999997,870,day-of-week seasonal mean
2023-12-23,Thomas's Bar,Bacardi,0.0,21.7925,420,day-of-week seasonal mean
2023-12-24,Thomas's Bar,Bacardi,0.0,85.36500000000001,540,day-of-week seasonal mean
2023-12-25,Thomas's Bar,Bacardi,0.0,81.17125,540,day-of-week seasonal mean
2023-12-26,Thomas's Bar,Bacardi,0.0,45.28375,450,day-of-week seasonal mean
2023-12-27,Thomas's Bar,Bacardi,0.0,16.43625,390,day-of-week seasonal mean
2023-12-28,Thomas's Bar,Bacardi,0.0,46.89875,450,day-of-week seasonal mean
2023-12-29,Thomas's Bar,Bacardi,0.0,265.825,900,day-of-week seasonal mean
2023-12-30,Thomas's Bar,Bacardi,0.0,21.7925,420,day-of-week seasonal mean
2023-12-31,Thomas's Bar,Bacardi,0.0,85.36500000000001,540,day-of-week seasonal mean
2024-01-01,Thomas's Bar,Bacardi,572.6,30.86,420,day-of-week seasonal mean
2023-10-21,Thomas's Bar,Barefoot,347.61,49.89714285714285,450,7-day moving average
2023-10-22,Thomas's Bar,Barefoot,0.0,99.55571428571429,540,7-day moving average
2023-10-23,Thomas's Bar,Barefoot,0.0,99.55571428571429,540,7-day moving average
2023-10-24,Thomas's Bar,Barefoot,0.0,99.55571428571429,540,7-day moving average
2023-10-25,Thomas's Bar,Barefoot,142.84,99.55571428571429,540,7-day moving average
2023-10-26,Thomas's Bar,Barefoot,0.0,119.96142857142857,600,7-day moving average
2023-10-27,Thomas's Bar,Barefoot,0.0,70.06428571428572,510,7-day moving average
2023-10-28,Thomas's Bar,Barefoot,0.0,70.06428571428572,510,7-day moving average
2023-10-29,Thomas's Bar,Barefoot,163.09,20.405714285714286,390,7-day moving average
2023-10-30,Thomas's Bar,Barefoot,0.0,43.70428571428572,450,7-day moving average
2023-10-31,Thomas's Bar,Barefoot,0.0,43.70428571428572,450,7-day moving average
2023-11-01,Thomas's Bar,Barefoot,0.0,43.70428571428572,450,7-day moving average
2023-11-02,Thomas's Bar,Barefoot,0.0,23.298571428571428,390,7-day moving average
2023-11-03,Thomas's Bar,Barefoot,0.0,23.298571428571428,390,7-day moving average
2023-11-04,Thomas's Bar,Barefoot,0.0,23.298571428571428,390,7-day moving average
2023-11-05,Thomas's Bar,Barefoot,0.0,23.298571428571428,390,7-day moving average
2023-11-06,Thomas's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-11-07,Thomas's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-11-08,Thomas's Bar,Barefoot,340.8,0.0,360,7-day moving average
2023-11-09,Thomas's Bar,Barefoot,0.0,48.68571428571429,450,7-day moving average
2023-11-10,Thomas's Bar,Barefoot,245.15,48.68571428571429,450,7-day moving average
2023-11-11,Thomas's Bar,Barefoot,0.0,83.70714285714287,510,7-day moving average
2023-11-12,Thomas's Bar,Barefoot,0.0,83.70714285714287,510,7-day moving average
2023-11-13,Thomas's Bar,Barefoot,0.0,83.70714285714287,510,7-day moving average
2023-11-14,Thomas's Bar,Barefoot,0.0,83.70714285714287,510,7-day moving average
2023-11-15,Thomas's Bar,Barefoot,0.0,83.70714285714287,510,7-day moving average
2023-11-16,Thomas's Bar,Barefoot,0.0,35.02142857142857,420,7-day moving average
2023-11-17,Thomas's Bar,Barefoot,127.78,35.02142857142857,420,7-day moving average
2023-11-18,Thomas's Bar,Barefoot,0.0,18.254285714285714,390,7-day moving average
2023-11-19,Thomas's Bar,Barefoot,0.0,18.254285714285714,390,7-day moving average
2023-11-20,Thomas's Bar,Barefoot,0.0,18.254285714285714,390,7-day moving average
2023-11-21,Thomas's Bar,Barefoot,442.83,18.254285714285714,390,7-day moving average
2023-11-22,Thomas's Bar,Barefoot,0.0,81.51571428571428,510,7-day moving average
2023-11-23,Thomas's Bar,Barefoot,0.0,81.51571428571428,510,7-day moving average
2023-11-24,Thomas's Bar,Barefoot,151.99,81.51571428571428,510,7-day moving average
2023-11-25,Thomas's Bar,Barefoot,0.0,84.9742857142857,540,7-day moving average
2023-11-26,Thomas's Bar,Barefoot,0.0,84.9742857142857,540,7-day moving average
2023-11-27,Thomas's Bar,Barefoot,0.0,84.9742857142857,540,7-day moving average
2023-11-28,Thomas's Bar,Barefoot,0.0,84.9742857142857,540,7-day moving average
2023-11-29,Thomas's Bar,Barefoot,0.0,21.712857142857143,390,7-day moving average
2023-11-30,Thomas's Bar,Barefoot,483.27,21.712857142857143,390,7-day moving average
2023-12-01,Thomas's Bar,Barefoot,0.0,90.75142857142858,540,7-day moving average
2023-12-02,Thomas's Bar,Barefoot,0.0,69.03857142857143,480,7-day moving average
2023-12-03,Thomas's Bar,Barefoot,0.0,69.03857142857143,480,7-day moving average
2023-12-04,Thomas's Bar,Barefoot,0.0,69.03857142857143,480,7-day moving average
